,DATETIME,mark,LATITUDE_MDSS_deg,LONGITUDE_MDSS_deg,TWD_MDSS_deg,TWS_MDSS_km_h_1
17382,2026-01-18 05:38:38+00:00,M1,-32.06904133781792,115.7277293913064,212.6040223395492,28.08504
17383,2026-01-18 05:38:39+00:00,M1,-32.069043667987,115.72772385925059,212.5205236976226,27.94176
17384,2026-01-18 05:38:40+00:00,M1,-32.06904075108467,115.72772456333041,212.3886837366862,27.616319999999995
17385,2026-01-18 05:38:41+00:00,M1,-32.06903805211186,115.72772736288618,212.1381878109074,28.23624
17386,2026-01-18 05:38:42+00:00,M1,-32.06903920881451,115.7277215290816,211.8668172246468,29.111760000000004
17387,2026-01-18 05:38:43+00:00,M1,-32.06903867237268,115.727715695277,211.60423596911536,29.43288
17388,2026-01-18 05:38:44+00:00,M1,-32.06904279626908,115.72771727107461,211.3581347087008,29.61432
17389,2026-01-18 05:38:45+00:00,M1,-32.069044640287736,115.72771975211778,211.12741477706223,29.604239999999997
17390,2026-01-18 05:38:46+00:00,M1,-32.06904931738974,115.72772684320819,210.9098788415174,29.57832
17391,2026-01-18 05:38:47+00:00,M1,-32.06904596462846,115.72773830965203,210.7055269020662,29.68272
17392,2026-01-18 05:38:48+00:00,M1,-32.06903163157404,115.7277544364332,210.50666829432038,30.08664
17393,2026-01-18 05:38:49+00:00,M1,-32.06901419721544,115.727770747617,209.7705618457598,30.309839999999998
17394,2026-01-18 05:38:50+00:00,M1,-32.06899607554078,115.72778264991939,209.11136204107802,30.979440000000004
17395,2026-01-18 05:38:51+00:00,M1,-32.06897753477096,115.72779292613261,208.84768211920522,32.6052
17396,2026-01-18 05:38:52+00:00,M1,-32.06895775347948,115.7278080638498,208.6729941709646,32.96592
17397,2026-01-18 05:38:53+00:00,M1,-32.06893735192718,115.7278275433926,208.423596911527,32.88887999999999
17398,2026-01-18 05:38:54+00:00,M1,-32.06891798973082,115.72784677147861,208.09619434186803,32.86224
17399,2026-01-18 05:38:55+00:00,M1,-32.06889981776478,115.7278613727538,207.8105410931728,32.84784
17400,2026-01-18 05:38:56+00:00,M1,-32.06888206489382,115.72787444852281,207.7336344492936,32.89392
17401,2026-01-18 05:38:57+00:00,M1,-32.06886417791249,115.72789158113319,207.72374645222322,32.98608
17402,2026-01-18 05:38:58+00:00,M1,-32.06884481571616,115.72791240178039,207.47325052644442,33.09048
17403,2026-01-18 05:38:59+00:00,M1,-32.068824632093296,115.72793645784259,207.1832026123844,33.16752
17404,2026-01-18 05:39:00+00:00,M1,-32.068803895264885,115.7279584351928,206.87337870418418,33.457679999999996
17405,2026-01-18 05:39:01+00:00,M1,-32.06878517009318,115.72797529958179,206.60420545060578,33.698879999999996
17406,2026-01-18 05:39:02+00:00,M1,-32.06877018325032,115.727992516011,207.088717307047,34.092
17407,2026-01-18 05:39:03+00:00,M1,-32.06875953823329,115.72801707498718,207.59959715567499,34.13376
17408,2026-01-18 05:39:04+00:00,M1,-32.06874793767928,115.72804439999118,208.02697836237704,33.826319999999996
17409,2026-01-18 05:39:05+00:00,M1,-32.06872979924082,115.7280689924954,207.54686117130024,33.67584
17410,2026-01-18 05:39:06+00:00,M1,-32.06870817393064,115.7280896287414,206.50862147892704,33.606
17411,2026-01-18 05:39:07+00:00,M1,-32.06868735328315,115.72810882329941,205.77031769768382,33.51816
17412,2026-01-18 05:39:08+00:00,M1,-32.068668443709626,115.72812660969801,205.208899197363,33.502320000000005
17413,2026-01-18 05:39:09+00:00,M1,-32.06865015439691,115.72814441286042,204.8254646443066,33.541199999999996
